tz,total,male,age_under_29,age_30_54,age_55_over,white,black,asian,others,two_or_more,less_high_school,high_school,college,bachelor
56,4297,0.5150104724226204,0.1487084012101466,0.5727251570863393,0.2785664417035141,0.5990225738887596,0.21526646497556434,0.1556900162904352,0.011868745636490576,0.018152199208750292,0.16453339539213405,0.18128927158482663,0.24575285082615778,0.25971608098673493
57,385,0.522077922077922,0.16363636363636364,0.6,0.23636363636363636,0.6025974025974026,0.09610389610389611,0.2649350649350649,0.01818181818181818,0.01818181818181818,0.2077922077922078,0.21038961038961038,0.2,0.21818181818181817
58,336,0.4494047619047619,0.17261904761904762,0.5833333333333334,0.24404761904761904,0.8214285714285714,0.11904761904761904,0.047619047619047616,0.002976190476190476,0.008928571428571428,0.10714285714285714,0.20535714285714285,0.25297619047619047,0.2619047619047619
60,3382,0.5192193968066233,0.23211117681845062,0.5774689532820816,0.19041986989946777,0.6028976936723832,0.3113542282672975,0.05943228858663513,0.009757539917208752,0.01655824955647546,0.1419278533412182,0.1732702542874039,0.23832052040212892,0.21437019515079833
61,13419,0.47872419703405616,0.20597660034279752,0.5571950219837544,0.2368283776734481,0.4692600044712721,0.4194053208137715,0.08592294507787465,0.009315150160220583,0.01609657947686117,0.12877263581488935,0.18153364632237873,0.23593412325806692,0.2477829942618675
62,5966,0.4565873281930942,0.23281930942004694,0.5549782098558498,0.21220248072410325,0.628059001005699,0.2884679852497486,0.061012403620516256,0.008716057660073752,0.013744552463962454,0.11347636607442173,0.1701307408649011,0.23198122695273216,0.2515923566878981
63,5432,0.5388438880706922,0.20379234167893961,0.5817378497790869,0.21446980854197348,0.5416053019145802,0.3490427098674521,0.08136966126656849,0.01288659793814433,0.015095729013254787,0.18262150220913106,0.20195139911634757,0.2339837997054492,0.17765095729013256
64,5181,0.4659332175255742,0.25091681142636557,0.5056938814900598,0.2433893070835746,0.6338544682493727,0.187222543910442,0.15788457826674387,0.005983400887859486,0.015055008685581933,0.12024705655278904,0.1740976645435244,0.21945570353213664,0.23528276394518433
65,62423,0.7312529035772071,0.08689104977332072,0.6178491902023293,0.29525976002435,0.43516011726446985,0.43314163048876214,0.10217387821796453,0.009788058888550694,0.019736315140252793,0.11857808820466816,0.2289540714159845,0.30503179917658557,0.2605449914294411
66,10451,0.5566931394124964,0.29815328676681657,0.5839632571045833,0.11788345612860013,0.6835709501483112,0.19471820878384843,0.09578030810448761,0.005741077408860396,0.02018945555449239,0.0913788154243613,0.15309539756961058,0.1984499090996077,0.25892259113960386
67,11921,0.39887593322707826,0.17800520090596428,0.5363643989598188,0.2856304001342169,0.5950004194279004,0.17741800184548276,0.18614210217263652,0.011660095629561279,0.02977938092441909,0.1334619578894388,0.17808908648603305,0.2274976931465481,0.2829460615720158
68,53687,0.5505615884664816,0.23772980423566226,0.5898075884292286,0.17246260733510907,0.6838340752882448,0.18266992009238736,0.1067670013224803,0.007133943040214577,0.019595060256672937,0.09164229701790005,0.14895598562035503,0.20926853800733883,0.31240337511874383
69,9041,0.4436456144231833,0.20838402831545183,0.5673045017144122,0.22431146997013604,0.5669726800132728,0.3426612100431368,0.06094458577590974,0.01072890167016923,0.018692622497511337,0.1341665744939719,0.17409578586439553,0.24234044906536886,0.24101316226081185
70,5546,0.5513883880274072,0.22124053371799496,0.562206996033177,0.21655247024882798,0.5998918139199423,0.2708258204111071,0.1006130544536603,0.01153984853948792,0.01712946267580238,0.15921384781824738,0.19743959610530112,0.23223945185719438,0.18986657050126218
71,13087,0.4458623061052953,0.21204248490868802,0.5192939558340338,0.2686635592572782,0.531137770306411,0.3618094292045541,0.08374723007564759,0.007641170627340109,0.015664399786047223,0.0990295713303278,0.16390310995644533,0.22747764957591504,0.2975471842286238
72,8263,0.4111097664286579,0.13505990560329179,0.5662592278833354,0.2986808665133729,0.3604017911170277,0.5147041026261648,0.1021420791480092,0.008108435193029166,0.014643591915769092,0.11678567106377828,0.17669127435556092,0.26782040421154546,0.30364274476582354
73,4604,0.42962641181581235,0.1552997393570808,0.540616854908775,0.3040834057341442,0.4246307558644657,0.170503909643788,0.37423979148566466,0.008905299739357081,0.021720243266724587,0.1107732406602954,0.1605125977410947,0.2371850564726325,0.3362293657688966
74,15026,0.45141754292559566,0.23099960069213363,0.5479169439637961,0.22108345534407028,0.5364035671502728,0.3742180220950353,0.06169306535338746,0.010382004525489152,0.017303340875815254,0.14900838546519365,0.18314920803939838,0.22767203513909223,0.20917077066418208
75,31040,0.3914626288659794,0.17818943298969073,0.5930090206185566,0.22880154639175257,0.5377255154639176,0.2829896907216495,0.15128865979381442,0.008698453608247423,0.019297680412371135,0.10061211340206186,0.15560567010309279,0.24291237113402062,0.32268041237113404
76,21783,0.48707707845567644,0.2427122067667447,0.529174126612496,0.2281136666207593,0.545103980168021,0.36216315475370703,0.0668411146306753,0.009319193866776845,0.016572556580819905,0.14382775558922095,0.18367534315750814,0.2199880640866731,0.2097966303998531
77,6345,0.5435776201733649,0.1347517730496454,0.5645390070921986,0.300709219858156,0.4764381402679275,0.44129235618597323,0.05484633569739953,0.011189913317572893,0.01623325453112687,0.19101654846335697,0.21938534278959812,0.26966115051221434,0.18518518518518517
78,4843,0.45013421432996076,0.19079083212884576,0.5890976667354946,0.22011150113565972,0.5645261201734462,0.3378071443320256,0.07144332025603964,0.010324179227751393,0.015899236010737148,0.14928763163328515,0.17902126780920916,0.24633491637414826,0.23456535205451168
79,26074,0.4695098565620925,0.25139986193142594,0.5441819436987037,0.20441819436987038,0.6124108307125873,0.21822505177571527,0.14290097415049474,0.008437523970238552,0.018025619390964177,0.10044488762752167,0.1574365268083148,0.22509012809695483,0.2656285955357828
80,16646,0.5267331491048901,0.18653129881052505,0.5526252553165926,0.2608434458728824,0.5987624654571669,0.2604229244262886,0.11306019464135528,0.009912291241139012,0.01784212423405022,0.17433617685930555,0.21224318154511596,0.23783491529496575,0.18905442749008772
81,4286,0.5051329911339244,0.1602893140457303,0.5657956136257583,0.2739150723285114,0.6010265982267848,0.3075128324778348,0.06299580027998133,0.010032664489034065,0.018432104526364908,0.1507232851143257,0.2109192720485301,0.2533831077928138,0.2246850209986001
82,22283,0.4000359018085536,0.2627114840910111,0.5160884979580846,0.22120001795090427,0.5386168828254724,0.2777004891621415,0.15523044473365347,0.009648611048781583,0.018803572229951084,0.11313557420455056,0.1602566979311583,0.2199883319122201,0.24390791186106
83,6126,0.48677766895200786,0.1594841658504734,0.5914136467515507,0.24910218739797585,0.6225922298400262,0.13907933398628794,0.21367939928174992,0.008651648710414626,0.015997388181521383,0.15344433561867452,0.1882141691152465,0.22902383284361738,0.26983349657198824
84,3976,0.42655935613682094,0.1868712273641851,0.5731891348088531,0.23993963782696176,0.7640845070422535,0.14864185110663983,0.07042253521126761,0.003772635814889336,0.013078470824949699,0.08400402414486921,0.1642354124748491,0.24421529175050302,0.32067404426559354
85,5094,0.43776992540243426,0.23380447585394581,0.5482921083627798,0.21790341578327443,0.48390263054574006,0.4161758932076953,0.07911268158617982,0.005496662740478995,0.015312131919905771,0.11817824892029839,0.16980761680408324,0.2365528072241853,0.24165685119748723
86,9308,0.3914911903738719,0.18081220455522132,0.5487752470992694,0.27041254834550926,0.5546841426729695,0.3428233777395789,0.07917920068758058,0.00730554361839278,0.016007735281478298,0.13246669531585734,0.17909325311559948,0.25118177911474,0.2564460678985819
87,81845,0.49851548659050643,0.19551591422811412,0.5935976541022665,0.2108864316696194,0.6629849105015578,0.19357321766754232,0.11849227197751848,0.007526421895045513,0.017423177958335877,0.07933288533203006,0.1324454762050217,0.2046673590323172,0.38803836520251694
88,55052,0.484650875535857,0.18277265131148732,0.5962726149821986,0.22095473370631402,0.6373065465378188,0.21308944270871177,0.12308363002252416,0.008610041415389087,0.0179103393155562,0.09616362711618107,0.14166606117852212,0.21067354501198868,0.3687241153818208
89,15381,0.4738313503673363,0.24861842532995254,0.5446980040309473,0.2066835706391002,0.5541252194265652,0.3255965151810675,0.09765294844288408,0.0072817112021325014,0.015343605747350627,0.12729991548013783,0.17541122163708472,0.2245627722514791,0.22410766530134582
90,29333,0.5250741485698701,0.25895748815327446,0.5636995874953125,0.17734292435141308,0.6993829475334947,0.18671803088671463,0.08758054068796237,0.007431902635257219,0.0188865782565711,0.09661473425834384,0.1556267684860055,0.20949101694337435,0.2793099921590018
91,12295,0.46547376982513217,0.2079707198047987,0.54607564050427,0.24595363969093129,0.6409922732818218,0.26083773891825945,0.07653517690117934,0.0079707198047987,0.013664091093940626,0.1275315168767792,0.17657584383895894,0.2255388369255795,0.2623830825538837
92,31299,0.45001437745614875,0.19320106073676474,0.5559602543212243,0.25083868494201095,0.4282564938176939,0.12565896674015145,0.42295280999392953,0.00757212690501294,0.015559602543212243,0.15102718936707243,0.17396721939998083,0.20850506405955463,0.2732994664366274
93,3210,0.5853582554517134,0.4024922118380062,0.41713395638629286,0.18037383177570093,0.6738317757009346,0.23208722741433022,0.067601246105919,0.00809968847352025,0.01838006230529595,0.10996884735202492,0.15233644859813084,0.17102803738317757,0.16417445482866044
94,5687,0.3973975734130473,0.19483031475294532,0.5955688412168103,0.20960084403024443,0.5523122911904343,0.3179180587304378,0.10058027079303675,0.010022859152452964,0.01916652013363812,0.11763671531563215,0.1608932653420081,0.2588359416212414,0.26780376296817304
95,31986,0.40308259863690366,0.19249046457825297,0.5459576064528231,0.26155192896892393,0.6392484211842682,0.22569249046457826,0.10620271368723817,0.01056712311636341,0.018289251547552055,0.12683674107421997,0.17579566060151317,0.23019446007628339,0.2746826736697305
96,356,0.5140449438202247,0.16853932584269662,0.5028089887640449,0.32865168539325845,0.7808988764044944,0.10393258426966293,0.0898876404494382,0.014044943820224719,0.011235955056179775,0.16573033707865167,0.20224719101123595,0.21910112359550563,0.2443820224719101
97,17994,0.4662665332888741,0.21218183839057464,0.5545737468044903,0.233244414804935,0.5595754140268978,0.32460820273424473,0.09158608425030566,0.006946760031121485,0.017283538957430254,0.08919639879959987,0.14243636767811493,0.22207402467489162,0.33411137045681893
98,5844,0.5136892539356606,0.2053388090349076,0.5244695414099931,0.2701916495550992,0.6101984941820671,0.20739219712525667,0.15622861054072554,0.007186858316221766,0.018993839835728953,0.12166324435318275,0.17145790554414783,0.23956194387405885,0.26197809719370296
99,585,0.49914529914529915,0.35213675213675216,0.4307692307692308,0.2170940170940171,0.8393162393162393,0.07692307692307693,0.07179487179487179,0.003418803418803419,0.008547008547008548,0.06666666666666667,0.1641025641025641,0.21025641025641026,0.20683760683760682
100,119674,0.4888614068218661,0.2508063572705851,0.551297692063439,0.1978959506659759,0.6742065945819476,0.16884202082323646,0.13054631749586376,0.008297541654828952,0.018107525444123203,0.09436469074318565,0.14488527165466183,0.20232464862877483,0.3076190317027926
101,12614,0.32963374028856823,0.16830505787220548,0.5742032662121452,0.25749167591564925,0.5937054066909783,0.23616616457903916,0.14634533058506421,0.006500713492944348,0.017282384651973997,0.08276518154431584,0.14475979070873632,0.2517837323608689,0.3523862375138735
102,6719,0.556332787617205,0.27102247358237835,0.5142134246167585,0.21476410180086322,0.7196011311207025,0.18767673760976336,0.06890906384878702,0.007143920226224141,0.016669147194522994,0.12144664384581039,0.1768120255990475,0.2178895668998363,0.21282929007292753
103,167,0.38323353293413176,0.5329341317365269,0.3712574850299401,0.09580838323353294,0.49101796407185627,0.48502994011976047,0.023952095808383235,0.0,0.0,0.1437125748502994,0.12574850299401197,0.1377245508982036,0.059880239520958084
105,90,0.6777777777777778,0.2222222222222222,0.5444444444444444,0.23333333333333334,0.7111111111111111,0.18888888888888888,0.1,0.0,0.0,0.1111111111111111,0.14444444444444443,0.18888888888888888,0.3333333333333333
106,9279,0.5417609656212954,0.21942019614182562,0.5301217803642634,0.250458023493911,0.6096562129539821,0.274275245177282,0.09009591550813666,0.009699321047526674,0.016273305313072528,0.1557279879297338,0.19129216510399827,0.22717965297984696,0.20637999784459532
107,35969,0.5538380271900804,0.2281965025438572,0.5778031082320887,0.19400038922405405,0.6858127832300036,0.18827323528594067,0.10103144374322333,0.006894826100252996,0.017987711640579388,0.08462843003697629,0.14662626150296088,0.2111262476021018,0.32942255831410383
108,5138,0.5325029194239004,0.20144024912417283,0.5681198910081744,0.23043985986765278,0.6743869209809265,0.22790969248734916,0.0776566757493188,0.0070066173608407945,0.013040093421564812,0.12066952121448034,0.16562864927987545,0.24017127286882056,0.27209030751265084
109,6661,0.3669118750938298,0.23059600660561477,0.4858129409998499,0.28359105239453536,0.7249662212880948,0.1875093829755292,0.07146074163038582,0.005254466296351899,0.010809187809638193,0.11484762047740579,0.18375619276384927,0.23224741029875395,0.2385527698543762
110,5,0.8,0.0,0.6,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.4
112,15596,0.6183636829956399,0.20203898435496281,0.569312644267761,0.22864837137727623,0.7494229289561426,0.14766606822262118,0.07828930494998718,0.00807899461400359,0.016542703257245446,0.12849448576558092,0.19819184406258014,0.23307258271351627,0.23820210310335985
113,23621,0.5066677956056052,0.34346556030650693,0.5044663646755007,0.15206807501799247,0.7180475001058381,0.14982430887769357,0.10516066212268745,0.006773633631090978,0.02019389526268998,0.08661784005757589,0.13720841623978663,0.17975530248507685,0.2529528809110537
114,25754,0.5037275762988274,0.31998912790246176,0.5074939815174342,0.17251689058010405,0.739729750718335,0.12487380601071678,0.10666304263415392,0.007532810437213637,0.02120059019958065,0.07299836918536927,0.12386425409645103,0.1764386114778287,0.30670963733788925
115,2523,0.453824811732065,0.25168450257629804,0.49861276258422516,0.2497027348394768,0.7617915180340864,0.15893777249306382,0.05866032500990884,0.004359889021006738,0.016250495441934205,0.07213634562029331,0.14466904478795084,0.20927467300832342,0.3222354340071344
116,4574,0.4685177087888063,0.23524267599475296,0.5454744206383909,0.21928290336685613,0.5916047223436817,0.30520332313073895,0.06908613904678618,0.013773502404897246,0.020332313073895932,0.14079580236117184,0.1733712286838653,0.22606034105815478,0.2245299519020551
117,3972,0.4511581067472306,0.1487915407854985,0.5863544813695871,0.2648539778449144,0.49798590130916415,0.4030715005035247,0.0755287009063444,0.008056394763343404,0.015357502517623363,0.13444108761329304,0.1800100704934542,0.2618328298086606,0.27492447129909364
118,10391,0.4248869213742662,0.33124819555384466,0.46915600038494853,0.1995958040612068,0.6890578385140987,0.20729477432393417,0.08286016745260322,0.0064478875950341645,0.014339332114329709,0.08613222981426234,0.15821383889904725,0.20306034067943413,0.2213453950534116
119,3153,0.48556929908024105,0.1649222962258167,0.6117982873453853,0.22327941642879798,0.5975261655566128,0.30859498889946085,0.0624801776086267,0.015540754836663496,0.01585791309863622,0.17919441801458927,0.17411988582302568,0.24611481129083412,0.2356485886457342
